eightd_station_services,station_id,has_kiosk,external_id,eightd_has_key_dispenser,legacy_id,capacity,lat,lon,name,rental_uris,region_id,rental_methods,short_name,station_type,electric_bike_surcharge_waiver 
[],3886,True,8f3a6711-fd05-4ce1-acf8-9d72b4a1bf97,False,3886,20,40.70553,-73.9096,Menahan St &amp; Onderdonk Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5034.03,classic,False
[],3887,True,d89dc10f-9be3-45a5-9c3c-06c04c963436,False,3887,21,40.71246,-73.91873,Flushing Ave &amp; Woodward Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5225.02,classic,False
[],3888,True,55a4dc76-d839-4e06-9bf4-2f343391343c,False,3888,19,40.70793,-73.91092,Woodward Ave &amp; Harman St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5074.08,classic,False
[],3890,True,ad57266c-34da-43da-8b48-2ba856002fbf,False,3890,31,40.69047,-73.923511,Grove St &amp; Broadway,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4526.01,classic,False
[],3891,True,b35ba3c0-d3e8-4b1a-b63b-73a7bb518c9e,False,3891,20,40.698,-73.9127,Irving Ave &amp; Palmetto St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4775.01,classic,False
[],3892,True,ad41e353-033e-484f-8d76-78014e11e9d7,False,3892,19,40.75473,-73.93367,38 Ave &amp; 29 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",6538.11,classic,False
[],3893,True,59e3766c-0629-4ff1-a1d9-bc0514a55487,False,3893,25,40.68319988172761,-73.91166642308235,Rockaway Ave &amp; Bainbridge St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4285.09,classic,False
[],3894,True,e8a6c13b-1f6e-4e6b-bdf8-9b0e597e4a62,False,3894,36,40.740983,-74.001702,8 Ave &amp; W 16 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",6072.11,classic,False
[],3895,True,87091002-cc25-452a-b5d9-f8d0c3fce422,False,3895,25,40.701573408737914,-73.90876293182373,Cypress Ave &amp; Palmetto St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4921.04,classic,False
[],3896,True,26cae473-0e59-4af7-bad5-bb6fec85c8bc,False,3896,22,40.70183,-73.90625,Madison St &amp; Seneca Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4880.11,classic,False
[],3897,True,be8e6f1c-e8b5-40bd-896d-423052ba3bbc,False,3897,17,40.70863,-73.91497,Onderdonk Ave &amp; Dekalb Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5115.01,classic,False
[],3898,True,199ea9dd-8f7e-4e05-a730-55edaacd8787,False,3898,57,40.763954,-73.9646,E 63 St &amp; 3 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",6830.02,classic,False
[],3899,True,bd30f2a1-38ec-474d-9e36-07f688e87427,False,3899,18,40.72084,-73.94844,Manhattan Av &amp; Leonard St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5442.09,classic,False
[],3900,True,344064f8-e82f-40fb-b235-aff506b77ae5,False,3900,30,40.72226,-73.93889,Morgan Ave &amp; Lombardy St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5503.01,classic,False
[],3901,True,837b7db3-55c6-4595-a497-834972631752,False,3901,17,40.70998,-73.91116,Stanhope St &amp; Fairview Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5146.03,classic,False
[],3902,True,1abd4668-ed6b-4930-8177-17239ae75a9e,False,3902,19,40.70694,-73.90632,Fairview Ave &amp; Linden St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5066.03,classic,False
[],3903,True,88ee054e-bdeb-4305-8f3b-76eb964f2c84,False,3903,17,40.68989,-73.91458,Jefferson Ave &amp; Evergreen Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4517.03,classic,False
[],3904,True,b53b5e8f-9503-48d1-b3e3-9347ecef38e2,False,3904,36,40.699871408829885,-73.91171872615814,Wyckoff Ave &amp; Gates Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4847.03,classic,False
[],3905,True,0f45bcf6-7028-4584-a51e-4129847dbebc,False,3905,27,40.732647,-73.99011,4 Ave &amp; E 12 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5788.15,classic,False
[],3906,True,3b530cff-dd26-4cfd-b570-a85fd53354fe,False,3906,32,40.711444,-74.014847,West St &amp; Liberty St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5184.08,classic,False
[],3907,True,75352ab4-8a31-4926-8b59-048a9e506452,False,3907,17,40.70112,-73.93039,Central Ave &amp; Melrose St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4832.07,classic,False
[],3909,True,16836c76-c412-4ec3-bac8-3c6a5a3d9745,False,3909,20,40.70408,-73.90408,Madison St &amp; Woodward Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4954.07,classic,False
[],3910,True,30985a9c-afe4-4b98-a72c-2c72bb35603e,False,3910,17,40.709697,-73.907856,Greene Ave &amp; Grandview Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5106.04,classic,False
[],3911,True,8d553914-6de8-428c-b620-d3c5d66bbb45,False,3911,22,40.683426,-73.984275,Wyckoff St &amp; Nevins St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4290.08,classic,False
[],3913,True,8dfff4bd-0f3c-43af-bc55-a63850f66c6b,False,3913,19,40.699569,-73.979827,Sands St Gate,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4812.04,classic,False
[],3914,True,8bab3ee9-1302-46a0-b755-f21a2ff4e7ba,False,3914,39,40.783786,-73.981687,West End Ave &amp; W 78 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7340.07,classic,False
[],3916,True,8deeaea2-aa12-4925-9ee0-5f9bd0cde7e6,False,3916,0,40.708485,-74.002751,Pearl St &amp; Peck Slip,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",5096.11,classic,False
[],3917,True,582cd775-0178-47f5-b707-6d5869f077ba,False,3917,31,40.69178,-73.97877,Willoughby St &amp; Ashland Pl,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",4587.02,classic,False
[],3920,True,1ec7ef9f-ab60-4a64-821d-883ba547273a,False,3920,19,40.810224,-73.937195,E 132 St &amp; Madison Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7748.02,classic,False
[],3921,True,de97a7d0-fbb3-4c13-ba6a-2bbd441751fe,False,3921,19,40.805701,-73.925177,Willis Ave &amp; Bruckner Blvd,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7691.05,classic,False
[],3922,True,9635affa-8b18-42d5-84c4-7f67ad5ef9d0,False,3922,19,40.807466,-73.927107,Alexander Ave &amp; E 134 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7712.04,classic,False
[],3923,True,26568d39-db49-4354-a5c1-c81a3c856285,False,3923,17,40.808484,-73.928803,Lincoln Ave &amp; E 134 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7712.06,classic,False
[],3924,True,11a8d465-b4eb-466b-a6ca-055f73994231,False,3924,26,40.810893,-73.927311,Lincoln Ave &amp; E 138 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7744.06,classic,False
[],3926,True,dad39e68-53f5-47c2-87e2-b1cc0e34f90f,False,3926,20,40.81014,-73.93973,5 Ave &amp; W 131 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7735.05,classic,False
[],3927,True,b7d7543b-74ac-4a48-a3c4-412f9ffbc727,False,3927,27,40.81296,-73.941878,Lenox Ave &amp; W 133 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7790.04,classic,False
[],3928,True,01839a78-f228-4706-8f7f-147b857492f2,False,3928,23,40.813539,-73.94521,Adam Clayton Powell Blvd &amp; W 132 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7814.01,classic,False
[],3929,True,5fdf435f-6080-4b1d-966c-3b9d08450c4d,False,3929,19,40.81093,-73.921606,Willis Ave &amp; E 141 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7759.08,classic,False
[],3930,True,10c13fe2-34cb-4aff-bea1-4f5ce877769b,False,3930,19,40.812735,-73.923697,E 142 St &amp; 3 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7781.10,classic,False
[],3931,True,ebae0b66-e463-4ded-9b7a-43c0aca9b37a,False,3931,23,40.814469,-73.924963,Morris Ave &amp; E 142 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7821.01,classic,False
[],3932,True,8fc95e31-b025-4d2b-b5aa-240465366480,False,3932,23,40.816576,-73.927987,Grand Concourse &amp; E 144 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7845.06,classic,False
[],3933,True,ee1d39c5-47c8-4527-9456-3719c50b7be5,False,3933,19,40.817755,-73.92965,Gerard Ave &amp; E 146 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7868.05,classic,False
[],3934,True,648e09b6-95c2-40d3-9dac-a43f22eccf38,False,3934,27,40.816234,-73.948222,St Nicholas Ave &amp; W 134 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7837.30,classic,False
[],3935,True,324e55da-fec0-43a2-b622-27774381ab7f,False,3935,19,40.816355,-73.954295,Amsterdam Ave &amp; W 131 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7842.16,classic,False
[],3936,True,22ab59a8-0af4-4101-9350-a7af88e37c2e,False,3936,19,40.820003,-73.959089,W 133 St &amp; 12 Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7925.04,classic,False
[],3937,True,8b1222da-612f-4482-ab34-9467c4ed28e3,False,3937,23,40.805089,-73.918889,E 135 St &amp; St Ann's Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7687.05,classic,False
[],3938,True,8ea3301f-6940-4e0f-80f0-7a3e54b2eaa5,False,3938,19,40.80262,-73.9174,E 133 St &amp; Cypress Pl,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7642.04,classic,False
[],3939,True,a7a175ff-8ffb-477c-a40b-6d47ce92305d,False,3939,21,40.800933,-73.913863,Willow Ave &amp; E 133 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7626.02,classic,False
[],3940,True,d7632897-a6eb-4f8f-9ab2-c66426620fbf,False,3940,16,40.800425,-73.911034,E 134 St &amp; Walnut Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7613.04,classic,False
[],3941,True,8f672aa7-08a1-4fe2-a471-06f219c0eb1b,False,3941,17,40.801657,-73.909513,Walnut Ave &amp; E 136 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7639.06,classic,False
[],3942,True,a1112e04-bc50-4782-b3d6-bb5902c0e8db,False,3942,21,40.8190344,-73.956156,Broadway &amp; W 133 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7903.02,classic,False
[],3944,True,44fa161f-eb62-459b-b53e-da83788cfa2a,False,3944,30,40.818215,-73.950988,Convent Ave &amp; W 135 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7860.08,classic,False
[],3945,True,7f6674c4-5568-4766-b172-0385348ae184,False,3945,21,40.819746,-73.951819,Amsterdam Ave &amp; W 136 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7920.05,classic,False
[],3946,True,b371c432-b682-412f-9b85-8df84ce7a9f3,False,3946,21,40.818477,-73.947568,St Nicholas Ave &amp; W 137 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7898.03,classic,False
[],3947,True,de449a58-0edf-4d36-91b4-4b313576e945,False,3947,18,40.804168,-73.911545,E 138 St &amp; Willow Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7654.04,classic,False
[],3948,True,96a0b676-e966-4d96-b04b-ceb8149cedcd,False,3948,23,40.805559,-73.914718,E 138 St &amp; Cypress Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7669.10,classic,False
[],3949,True,7f1b4c40-d9fa-4182-be0e-a993655cfb6f,False,3949,23,40.807408,-73.91924,Brook Ave &amp; E 138 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7707.08,classic,False
[],3950,True,3eb10c63-ea4c-4161-b07d-a29034f7367a,False,3950,19,40.809619,-73.917875,Brook Ave &amp; E 141 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7740.08,classic,False
[],3951,True,9ac5758f-0419-4e28-8387-6bcd28db17fa,False,3951,19,40.808633,-73.916124,E 141 St &amp; St Ann's Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7722.06,classic,False
[],3952,True,d8673258-9513-4ed2-86bf-bef62e7e4e30,False,3952,19,40.806896,-73.911837,E 141 St &amp; Jackson Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7703.14,classic,False
[],3953,True,298d4e45-c6d2-45f1-a07a-11606026a6e4,False,3953,25,40.82281,-73.937413,W 147 St &amp; Adam Clayton Powell Blvd,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7971.07,classic,False
[],3955,True,c8197f4b-02b0-4cc3-96af-df5fec27a279,False,3955,19,40.808891,-73.91081,St Mary's St &amp; Jackson Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7737.06,classic,False
[],3956,True,f47e1ce9-ff3f-49e9-9a2f-aa5be45d70da,False,3956,23,40.811112,-73.914932,St. Ann's Ave &amp; E 144 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7755.03,classic,False
[],3957,True,98ebf9c6-1d94-4e21-9007-c623875fdb5e,False,3957,19,40.811675,-73.917037,E 144 St &amp; Brook Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7777.02,classic,False
[],3958,True,7c42f9fc-d280-4841-ad96-e3cc53ee3759,False,3958,23,40.812299,-73.92037,Willis Ave &amp; E 143 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7798.02,classic,False
[],3959,True,0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,False,3959,31,40.823498,-73.94386,Edgecombe Ave &amp; W 145 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7976.08,classic,False
[],3960,True,c8060816-b4aa-4fd9-bc66-af28bf61dc87,False,3960,21,40.822756,-73.951346,Hamilton Pl &amp; W 140 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7959.18,classic,False
[],3961,True,581bc4fe-cf14-4767-8377-6fa156ff8a29,False,3961,19,40.820036,-73.921411,Morris Ave &amp; E 153 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7901.04,classic,False
[],3963,True,3db799ba-b574-4e5f-95e5-c767bec2acb6,False,3963,31,40.816827,-73.917338,Melrose Ave &amp; E 150 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7879.01,classic,False
[],3964,True,b3a9057e-7ff6-4117-b96e-e71c173cf1e9,False,3964,20,40.814383,-73.915368,Brook Ave &amp; E 148 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7816.14,classic,False
[],3965,True,e71d152c-c2df-4d3e-a9af-139f2529bac6,False,3965,19,40.814046,-73.91186,E 149 St &amp; Eagle Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7793.02,classic,False
[],3966,True,0e405c35-322f-4705-8ea7-769eb3fd028a,False,3966,19,40.811314,-73.907729,Wales Ave &amp; E 147 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7751.05,classic,False
[],3967,True,1d8e51b0-8131-4c1f-93fb-f04952c157c0,False,3967,30,40.826969,-73.949738,W 146 St &amp; Broadway,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",8018.09,classic,False
[],3968,True,002e6e9f-ced2-47b0-bc7e-ccf38c3b4b0f,False,3968,21,40.814232,-73.903927,Prospect Ave &amp; E 151 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7830.03,classic,False
[],3969,True,40914c6b-293d-49ac-b83a-d9d4af998aea,False,3969,19,40.815887,-73.911918,St Ann's Ave &amp; Westchester Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7835.10,classic,False
[],3970,True,e0a9ed84-55f9-40f5-90fa-87db17d2f933,False,3970,19,40.819609,-73.916071,Melrose Ave &amp; E 154 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7918.12,classic,False
[],3972,True,9d56294e-61fc-4176-bb9c-4692f45bb374,False,3972,23,40.822215,-73.914688,E 158 St &amp; Melrose Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7957.11,classic,False
[],3973,True,8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7,False,3973,26,40.827212,-73.942722,St Nicholas Ave &amp; W 150 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",8013.07,classic,False
[],3975,True,6f21be51-6fde-4cde-b1db-b102a5f67300,False,3975,21,40.820713,-73.911759,Brook Ave &amp; E 157 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7935.07,classic,False
[],3976,True,be435dfd-e859-487c-ae32-3d2b76d49a49,False,3976,19,40.819823,-73.912411,E 156 &amp; Brook Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7896.11,classic,False
[],3977,True,df243d7f-e6ae-435c-9895-aecbcff9cada,False,3977,29,40.81899,-73.90202,Prospect Ave &amp; Longwood Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7870.02,classic,False
[],3978,True,493850bd-125b-49f5-932b-bf999504fb06,False,3978,18,40.82188,-73.907521,Cauldwell Ave &amp; E 161 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7952.02,classic,False
[],3980,True,85b77b8d-32b8-4049-a407-64319916e2c5,False,3980,20,40.829523,-73.944279,Amsterdam Ave &amp; W 152 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",8069.01,classic,False
[],3981,True,676b7b4d-b1c0-4c97-8ac3-5fe665e51108,False,3981,24,40.830476,-73.939929,Harlem River Dr &amp; W 155 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",8085.13,classic,False
[],3982,True,062f0ac2-b3b6-4c15-b470-92ce9b592635,False,3982,21,40.817166,-73.914737,Bergen Ave &amp; E 152 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7858.02,classic,False
[],3983,True,517409d3-a94a-4140-a6de-ff0de9221ed2,False,3983,23,40.817802,-73.905203,Westchester Ave &amp; E 156 St,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7891.06,classic,False
[],3984,True,fe6f022b-7fdb-44fe-80bb-cbfc500959bf,False,3984,23,40.824013,-73.954743,W 140 St &amp; Riverside Dr,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7981.27,classic,False
[],3985,True,cda60c6d-80f3-41b7-8ece-fe997f6dafb5,False,3985,22,40.820302,-73.903944,E 160 St &amp; Tinton Ave,"{'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}",71,"['CREDITCARD', 'KEY']",7931.05,classic,False
